169	0.0022175
170	0.10228
171	0.025713
172	0.0047349
173	0.043627
174	0.027183
175	0.0013924
176	0.00096936
177	0.0098877
178	0.0058716
179	0.032035
180	0.00098658
181	0.0036034
182	0.01629
183	0.026325
184	0.048477
185	0.0014877
186	0.0028295
187	0.031864
188	0.010438
189	0.016244
190	0.0086303
191	0.027196
192	0.011852
193	0.013317
194	0.061967
195	0.068445
196	0.0038561
197	0.023235
198	0.015354
199	0.027139
200	0.0052805
201	0.017922
202	0.011574
203	0.052802
204	0.0010903
205	0.016603
206	0.0020771
207	0.0087977
208	0.0318
209	0.0063047
210	0.015792
211	0.0052723
212	0.0043899
213	0.001631
214	0.021822
215	0.0096508
216	0.024951
217	0.012947
218	0.0034739
219	0.0035051
220	0.01524
221	0.06159
222	0.016896
223	0.021284
224	0.0052676
225	0.015999
226	0.02476
227	0.023091
228	0.0015305
229	0.018424
230	0.0092142
231	0.027229
232	0.036048
233	0.0025532
234	0.023136
235	0.094076
236	0.07459
237	0.012691
238	0.013661
239	0.0099
240	0.0034975
241	0.0061703
242	0.075055
243	0.015005
244	0.012614
245	0.10365
246	0.01265
247	0.0040358
248	0.0039952
249	0.017579
250	0.0039084
251	0.026812
252	0.00098384
253	0.049852
254	0.029382
255	0.0029985
256	0.022274
257	0.00070308
258	0.00085932
259	0.013788
260	0.01365
261	0.0062019
262	0.001333
263	0.016462
264	0.0059878
265	0.011335
266	0.02361
267	0.016163
268	0.053734
269	0.017639
270	0.0041482
271	0.054584
272	0.011386
273	0.0052609
274	0.036731
275	0.0082335
276	0.0023336
277	0.025484
278	0.014559
279	0.022498
280	0.080861
281	0.021113
282	0.013205
283	0.0060737
284	0.039849
285	0.0076028
286	0.019185
287	0.025681
288	0.060452
289	0.007596
290	0.025726
291	0.040573
292	0.0057429
293	0.21301
294	0.010267
295	0.0034403
296	0.020505
297	0.0049094
298	0.0091167
299	0.019711
300	0.010098
301	0.016611
302	0.012652
303	0.0073582
304	0.0089933
305	0.030541
306	0.030038
307	0.01972
308	0.0051385
309	0.0052643
310	0.013859
311	0.0090175
312	0.035869
313	0.0020217
314	0.090687
315	0.082099
316	0.0029153
317	0.014818
318	0.0094464
319	0.005864
320	0.016199
321	0.025109
322	0.0066805
323	0.014346
324	0.0012238
325	0.012874
326	0.0074468
327	0.051636
328	0.0085873
329	0.0012115
330	0.0064097
331	0.012176
332	0.036705
333	0.089571
334	0.0068884
335	0.0042273
336	0.0063412
337	0.0010974
338	0.035671
339	0.045566
340	0.0063196
341	0.048572
342	0.0089098
343	0.041464
344	0.01439
345	0.0043068
346	0.013809
347	0.018643
348	0.0036503
349	0.033505
350	0.085556
351	0.015709
352	0.042302
353	0.0031886
354	0.0034596
355	0.037182
356	0.060415
357	0.0082215
358	0.0064051
359	0.0044699
360	0.031581
361	0.0033204
362	0.0077158
363	0.01736
364	0.0089423
365	0.012633
366	0.010751
367	0.017378
368	0.0048586
369	0.0073415
370	0.0039602
371	0.051153
372	0.0066207
373	0.051393
374	0.0029267
375	0.0053597
376	0.0057231
377	0.0086631
378	0.001845
379	0.02711
380	0.0075648
381	0.051365
382	0.015
383	0.015029
384	0.0016527
385	0.0020659
386	0.010356
387	0.029819
388	0.013912
389	0.0041623
390	0.0086937
391	0.010161
392	0.001722
393	0.0059712
394	0.0011045
395	0.019398
396	0.0017366
397	0.0045509
398	0.0069065
399	0.0072733
400	0.006823
401	0.0053853
402	0.0020803
403	0.057128
404	0.027836
405	0.01332
406	0.016891
407	0.012531
408	0.0034606
409	0.0056891
410	0.011766
411	0.024053
412	0.012011
413	0.050878
414	0.018179
415	0.064491
416	0.0097002
417	0.002104
418	0.012659
419	0.036801
420	0.0051065
421	0.035603
422	0.052938
423	0.011389
424	0.0042406
425	0.009885
426	0.004112
427	0.020381
428	0.0065311
429	0.0021017
430	0.013962
431	0.0096645
432	0.0054816
433	0.0023908
434	0.056142
435	0.053974
436	0.0058153
437	0.21535
438	0.022323
439	0.076673
440	0.0017981
441	0.0062374
442	0.022567
443	0.039496
444	0.0037281
445	0.0079725
446	0.0011856
447	0.0051711
448	0.021754
449	0.0023109
450	0.0018483
451	0.0095668
452	0.01771
453	0.013089
454	0.005854
455	0.022587
456	0.0026353
457	0.018884
458	0.018482
459	0.01931
460	0.044955
461	0.030405
462	0.03619
463	0.0105
464	0.0098531
465	0.0018783
466	0.0025416
467	0.013908
468	0.011986
469	0.011878
470	0.010194
471	0.0018083
472	0.030387
473	0.0043058
474	0.001108
475	0.044284
476	0.022218
477	0.00071639
478	0.0052824
479	0.0066881
480	0.021292
481	0.0011
482	0.016208
483	0.036564
484	0.042951
485	0.035371
486	0.010473
487	0.0057076
488	0.0022625
489	0.0069744
490	0.011412
491	0.099817
492	0.012494
493	0.0045593
494	0.0044674
495	0.0085528
496	0.015587
497	0.0044547
498	0.01039
499	0.0044884
500	0.029008
501	0.0055912
502	0.014551
503	0.0060879
504	0.015633
505	0.0037742
506	0.0082074
507	0.040113
508	0.020463
509	0.14956
510	0.021006
511	0.0064424
512	0.0021441
513	0.004915
514	0.0026218
515	0.011905
516	0.00096711
517	0.070543
518	0.01687
519	0.018863
520	0.0095213
521	0.006754
522	0.0059952
523	0.049574
524	0.028695
525	0.0075123
526	0.014535
527	0.018329
528	0.046645
529	0.019071
530	0.0079029
531	0.015776
532	0.0083224
533	0.053991
534	0.024348
535	0.010344
536	0.014469
537	0.0065455
538	0.0043242
539	0.03194
540	0.0096534
541	0.0093828
542	0.0037212
543	0.012495
544	0.051452
545	0.0025474
546	0.0056477
547	0.010948
548	0.042058
549	0.0059671
550	0.0014722
551	0.029829
552	0.0013843
553	0.016451
554	0.017328
555	0.019848
556	0.036599
557	0.020718
558	0.0041467
559	0.027338
560	0.0028673
561	0.012558
562	0.01016
563	0.0119
564	0.0038488
565	0.0073536
566	0.015304
567	0.016752
568	0.013682
569	0.00051304
570	0.0024282
571	0.016504
572	0.037226
573	0.0090727
574	0.0071549
575	0.038221
576	0.0086868
577	0.0049251
578	0.046239
579	0.032749
580	0.02213
581	0.017829
582	0.010591
583	0.044452
584	0.010196
585	0.0084813
586	0.028704
587	0.0048717
588	0.014086
589	0.033323
590	0.0062545
591	0.0075908
592	0.0082295
593	0.054057
594	0.010657
595	0.0036245
596	0.089851
597	0.0069381
598	0.0075676
599	0.0092856
600	0.014465
601	0.019807
602	0.081999
603	0.068857
604	0.0070305
605	0.077492
606	0.03081
607	0.0038647
608	0.002465
609	0.02145
610	0.0090359
611	0.013541
612	0.029885
613	0.010457
614	0.01035
615	0.029928
616	0.11437
617	0.0024084
618	0.020214
619	0.0046191
620	0.009792
621	0.050426
622	0.0077
623	0.0029778
624	0.043156
625	0.063141
626	0.013388
627	0.031235
628	0.01214
629	0.043209
630	0.026878
631	0.0057579
632	0.0096358
633	0.0028259
634	0.014228
635	0.022076
636	0.00025695
637	0.020571
638	0.01612
639	0.019893
640	0.0044983
641	0.0099849
642	0.0055697
643	0.019695
644	0.019659
645	0.063763
646	0.0064798
647	0.015874
648	0.013862
649	0.0022496
650	0.064994
651	0.021418
652	0.0079215
653	0.016376
654	0.032274
655	0.0099452
656	0.004502
657	0.0061037
658	0.026548
659	0.0087587
660	0.0013549
661	0.010846
662	0.036989
663	0.026384
664	0.0039117
665	0.003697
666	0.0017528
667	0.024865
668	0.043674
669	0.011577
670	0.0051805
671	0.010173
672	0.01221
673	0.011167
674	0.060523
675	0.018142
676	0.0061381
677	0.013758
678	0.017312
679	0.0044068
680	0.0018648
681	0.0063501
682	0.0053491
683	0.050512
684	0.0023851
685	0.022779
686	0.0031246
687	0.032021
688	0.00633
689	0.0015175
690	0.0046261
691	0.048267
692	0.05034
693	0.017682
694	0.01084
695	0.0045394
696	0.023236
697	0.011593
698	0.004591
699	0.02964
700	0.020437
701	0.020121
702	0.0084074
703	0.0077841
704	0.00059976
705	0.0012623
706	0.06737
707	0.028455
708	0.023415
709	0.014432
710	0.016067
711	0.01928
712	0.0090849
713	0.0042086
714	0.027716
715	0.0049722
716	0.017834
717	0.0081033
718	0.0062236
719	0.025579
720	0.0079096
721	0.017229
722	0.08423
723	0.0068488
724	0.010252
725	0.029565
726	0.0040641
727	0.0134
728	0.0066638
729	0.00089074
730	0.0054759
731	0.0064224
732	0.0039912
733	0.0049526
734	0.037415
735	0.015812
736	0.002252
737	0.005822
738	0.014236
739	0.0046106
740	0.029772
741	0.017699
742	0.0043411
743	0.058307
744	0.029652
745	0.0055944
746	0.052289
747	0.019903
748	0.013257
749	0.013778
750	0.01889
751	0.0032241
752	0.0083609
753	0.0051589
754	0.043443
755	0.030026
756	0.032408
757	0.016002
758	0.012074
759	0.03555
760	0.035984
761	0.012987
762	0.0020983
763	0.01019
764	0.0062221
765	0.033506
766	0.017078
767	0.031375
768	0.0004587
769	0.027484
770	0.044614
771	0.02121
772	0.009918
773	0.027144
774	0.0124
775	0.1366
776	0.029168
777	0.0014539
778	0.045188
779	0.019114
780	0.0026686
781	0.037201
782	0.027751
783	0.010408
784	0.014746
785	0.0012891
786	0.0041737
787	0.0022246
788	0.0051351
789	0.025435
790	0.019948
791	0.0022108
792	0.015569
793	0.0023943
794	0.0059933
795	0.0096892
796	0.0021143
797	0.01899
798	0.00076963
799	0.0051421
800	0.0071932
801	0.01199
802	0.0057894
803	0.0081483
804	0.00051514
805	0.013655
806	0.0021027
807	0.0044698
808	0.0081707
809	0.0012973
810	0.003134
811	0.0077375
812	0.04264
813	0.01067
814	0.012057
815	0.018826
816	0.0028226
817	0.0056116
818	0.040303
819	0.041317
820	0.0050349
821	0.025226
822	0.013209
823	0.0058063
824	0.0084793
825	0.026766
826	0.049403
827	0.021025
828	0.0031944
829	0.0095495
830	0.073913
831	0.034612
832	0.0066826
833	0.0036757
834	0.0069213
835	0.023382
836	0.070752
837	0.016824
838	0.0032114
839	0.019299
840	0.043011
841	0.02374
842	0.0058326
843	0.11785
844	0.0045005
845	0.049837
846	0.0025391
847	0.017527
848	0.022267
849	0.011282
850	0.040942
851	0.0056872
852	0.0038817
853	0.016407
854	0.0027276
855	0.006124
856	0.015078
857	0.0070988
858	0.0021265
859	0.018889
860	0.025121
861	0.0068919
862	0.014495
863	0.06741
864	0.0032792
865	0.02554
866	0.013085
867	0.050043
868	0.0044034
869	0.036868
870	0.033027
871	0.0097232
872	0.0079655
873	0.026786
874	0.015113
875	0.041325
876	0.002222
877	0.0059964
878	0.027173
879	0.010367
880	0.0070743
881	0.0024922
882	0.0017109
883	0.020596
884	0.021986
885	0.04235
886	0.0055804
887	0.022962
888	0.0071793
889	0.077401
890	0.069579
891	0.039519
892	0.010302
893	0.063864
894	0.0074408
895	0.016102
896	0.029771
897	0.0129
898	0.015646
899	0.0035019
900	0.0084495
901	0.065328
902	0.024229
903	0.013576
904	0.070642
905	0.001474
906	0.0064089
907	0.015364
908	0.0028478
909	0.0094509
910	0.009088
911	0.045548
912	0.003844
913	0.0095665
914	0.06585
915	0.0046492
916	0.0066966
917	0.11452
918	0.033096
919	0.016866
920	0.00079509
921	0.003456
922	0.016846
923	0.010043
924	0.0078071
925	0.0062611
926	0.023065
927	0.0051895
928	0.04287
929	0.0017414
930	0.00073012
931	0.033002
932	0.0061602
933	0.0046072
934	0.0033676
935	0.021534
936	0.033762
937	0.0057921
938	0.028845
939	0.012364
940	0.0036584
941	0.0068387
942	0.01219
943	0.0064544
944	0.0013216
945	0.0072052
946	0.010372
947	0.017034
948	0.00098541
949	0.0069055
950	0.0067816
951	0.027333
952	0.06108
953	0.013992
954	0.017207
955	0.012707
956	0.04489
957	0.011326
958	0.014373
959	0.0078937
960	0.03501
961	0.00089212
962	0.0086407
963	0.0051797
964	0.00083846
965	0.011312
966	0.00832
967	0.014979
968	0.0022337
969	0.016998
970	0.0022201
971	0.02147
972	0.00040127
973	0.012162
974	0.020932
975	0.0022326
976	0.007961
977	0.005627
978	0.00020828
979	0.010042
980	0.0096275
981	0.011697
982	0.00055649
983	0.0087389
984	0.0015623
985	0.0025105
986	0.021576
987	0.011528
988	0.0046795
989	0.013635
990	0.0049298
991	0.027361
992	0.018212
993	0.0036543
994	0.016179
995	0.02196
996	0.001651
997	0.019822
998	0.0060051
999	0.082181
1000	0.015815
1001	0.0049591
1002	0.021589
1003	0.0015478
1004	0.0075888
1005	0.017505
1006	0.030276
1007	0.0069499
1008	0.010077
1009	0.0031123
1010	0.012196
1011	0.021634
1012	0.012974
1013	0.010832
1014	0.0096094
1015	0.024764
1016	0.0051842
1017	0.004558
1018	0.15862
1019	0.021904
1020	0.016448
1021	0.025351
1022	0.020724
1023	0.0089677
1024	0.0042559
1025	0.0070534
1026	0.0018035
1027	0.027007
1028	0.07511
1029	0.012866
1030	0.0024725
1031	0.0026885
1032	0.050938
1033	0.0080976
1034	0.012502
1035	0.016804
1036	0.0081325
1037	0.006419
1038	0.0060916
1039	0.045359
1040	0.002353
1041	0.023116
1042	0.010156
1043	0.05047
1044	0.0065365
1045	0.0045598
1046	0.003228
1047	0.0086049
1048	0.036154
1049	0.0029366
1050	0.01044
1051	0.043179
1052	0.22786
1053	0.018844
1054	0.0040663
1055	0.08798
1056	0.0075318
1057	0.0030245
1058	0.015872
1059	0.0083946
1060	0.022633
1061	0.041368
1062	0.0064912
1063	0.00034942
1064	0.0070403
1065	0.00071708
1066	0.021912
1067	0.059176
1068	0.005033
1069	0.04349
1070	0.011536
1071	0.0011587
1072	0.075053
1073	0.0014128
1074	0.021579
1075	0.038566
1076	0.0031489
1077	0.11235
1078	0.010269
1079	0.021232
1080	0.0069099
1081	0.0089269
1082	0.0047539
1083	0.029609
1084	0.0067791
1085	0.082365
1086	0.042383
1087	0.066896
1088	0.00467
1089	0.0023095
1090	0.03869
1091	0.017717
1092	0.0017479
1093	0.042489
1094	0.023238
1095	0.033261
1096	0.012775
1097	0.0027878
1098	0.00093451
1099	0.0078134
1100	0.012035
1101	0.054042
1102	0.0081176
1103	0.019681
1104	0.1114
1105	0.0033791
1106	0.10505
1107	0.016815
1108	0.013213
1109	0.0037434
1110	0.0030419
1111	0.0091927
1112	0.0035894
1113	0.0043857
1114	0.0080345
1115	0.0467
1116	0.012015
1117	0.005489
1118	0.059522
1119	0.001974
1120	0.0089293
1121	0.0029077
1122	0.0013328
1123	0.030358
1124	0.02389
1125	0.018302
1126	0.00064031
1127	0.041959
1128	0.0011596
1129	0.0064428
1130	0.14128
1131	0.087895
1132	0.0066214
1133	0.054275
1134	0.021979
1135	0.010547
1136	0.0013096
1137	0.010525
1138	0.059069
1139	0.013002
1140	0.0078492
1141	0.017909
1142	0.004026
1143	0.0056356
1144	0.011497
1145	0.0013146
1146	0.00056185
1147	0.0070855
1148	0.005377
1149	0.004516
1150	0.0067439
1151	0.0082631
1152	0.0035301
1153	0.0058895
1154	0.022001
1155	0.002907
1156	0.0010907
1157	0.01705
1158	0.024299
1159	0.0066826
1160	0.0067417
1161	0.0084871
1162	0.025657
1163	0.009828
1164	0.0024535
1165	0.011934
1166	0.010731
1167	0.015527
1168	0.052565
1169	0.0029794
1170	0.0047426
1171	0.037316
1172	0.029108
1173	0.011274
1174	0.0070607
1175	0.015023
1176	0.0070133
1177	0.020965
1178	0.05263
1179	0.028051
1180	0.038117
1181	0.009645
1182	0.0095649
1183	0.073337
1184	0.00049046
1185	0.002872
1186	0.038783
1187	0.022904
1188	0.0028263
1189	0.0094897
1190	0.067596
1191	0.0050006
1192	0.020296
1193	0.0087065
1194	0.0043471
1195	0.037723
1196	0.055231
1197	0.023401
1198	0.017547
1199	0.019061
1200	0.032593
1201	0.0019412
1202	0.0053309
1203	0.002061
1204	0.031833
1205	0.035982
1206	0.015617
1207	0.017984
1208	0.0036304
1209	0.0052205
1210	0.011937
1211	0.010678
1212	0.0014694
1213	0.013301
1214	0.14092
1215	0.011668
1216	0.01066
1217	0.0058201
1218	0.0033329
1219	0.0096835
1220	0.02997
1221	0.0081809
1222	0.0044703
1223	0.0054038
1224	0.0086573
1225	0.048862
1226	0.21299
1227	0.056389
1228	0.0022759
1229	0.050204
1230	0.034962
1231	0.010934
1232	0.042971
1233	0.014358
1234	0.029751
1235	0.01816
1236	0.0039407
1237	0.010655
1238	0.0042907
1239	0.0063086
1240	0.007489
1241	0.011063
1242	0.023856
1243	0.0044097
1244	0.034335
1245	0.019863
1246	0.010714
1247	0.0057686
1248	0.030877
1249	0.0023904
1250	0.049565
1251	0.03103
1252	0.0075756
1253	0.44688
1254	0.0079878
1255	0.0038052
1256	0.0003584
1257	0.0012193
1258	0.00072191
1259	0.0099757
1260	0.00046409
1261	0.0028474
1262	0.0026235
1263	0.01334
1264	0.016064
1265	0.017177
1266	0.0022653
1267	0.0024212
1268	0.0042406
1269	0.0054924
1270	0.00061975
1271	0.0025856
1272	0.0016706
1273	0.0073846
1274	0.024565
1275	0.017727
1276	0.022363
1277	0.016422
1278	0.022658
1279	0.10182
1280	0.0041711
1281	0.0038853
1282	0.0046195
1283	0.012732
1284	0.0030772
1285	0.019586
1286	0.0095344
1287	0.0050759
1288	0.010993
1289	0.0022791
1290	0.016097
1291	0.0073477
1292	0.05158
1293	0.014609
1294	0.011977
1295	0.041968
1296	0.0115
1297	0.023913
1298	0.034508
1299	0.025361
1300	0.0081671
1301	0.026857
1302	0.0071021
1303	0.01961
1304	0.0041121
1305	0.0011448
1306	0.06341
1307	0.067988
1308	0.00056981
1309	0.0056449
1310	0.022839
1311	0.0035738
1312	0.041929
1313	0.010776
1314	0.0069379
1315	0.0098545
1316	0.0083497
1317	0.007951
1318	0.0042518
1319	0.020277
1320	0.034295
1321	0.024109
1322	0.048355
1323	0.01741
1324	0.0050792
1325	0.015471
1326	0.014107
1327	0.029108
1328	0.030416
1329	0.0035497
1330	0.03566
1331	0.033319
1332	0.0016976
1333	0.029467
1334	0.013497
1335	0.012486
1336	0.025821
1337	0.01266
1338	0.006205
1339	0.00077713
1340	0.010227
1341	0.010433
1342	0.00082647
1343	0.051164
1344	0.036652
1345	0.0042997
1346	0.021825
1347	0.019749
1348	0.021025
1349	0.024488
1350	0.013056
1351	0.02276
1352	0.0041536
1353	0.0059324
1354	0.087161
1355	0.0053025
1356	0.0020199
1357	0.011875
1358	0.065263
1359	0.0051362
1360	0.058434
1361	0.0014238
1362	0.0039735
1363	0.017835
1364	0.0028084
1365	0.014408
1366	0.024627
1367	0.012382
1368	0.075226
1369	0.0056278
1370	0.12345
1371	0.027283
1372	0.022534
1373	0.011055
1374	0.0020007
1375	0.0028488
1376	0.0090419
1377	0.0090865
1378	0.0011254
1379	0.0063076
1380	0.0012645
1381	0.018415
1382	0.088711
1383	0.0031232
1384	0.0070518
1385	0.0086842
1386	0.0025096
1387	0.0050089
1388	0.0052364
1389	0.0086289
1390	0.010862
1391	0.029755
1392	0.0093699
1393	0.01282
1394	0.13261
1395	0.032659
1396	0.023615
1397	0.0097621
1398	0.040099
1399	0.015286
1400	0.0035021
1401	0.0049101
1402	0.06968
1403	0.029307
1404	0.018614
1405	0.066585
1406	0.020241
1407	0.0019813
1408	0.016233
1409	0.0042877
1410	0.0035453
1411	0.017774
1412	0.01297
1413	0.017616
1414	0.0073986
1415	0.021231
1416	0.022077
1417	0.012341
1418	0.053784
1419	0.052515
1420	0.0053822
1421	0.095129
1422	0.012416
1423	0.050656
1424	0.006217
1425	0.0099106
1426	0.12432
1427	0.0024029
1428	0.0021797
1429	0.00821
1430	0.0024067
1431	0.018809
1432	0.0093558
1433	0.004767
1434	0.004008
1435	0.006323
1436	0.024359
1437	0.017553
1438	0.0027136
1439	0.0070884
1440	0.011835
1441	0.0050377
1442	0.010861
1443	0.043617
1444	0.019453
1445	0.21153
1446	0.0012863
1447	0.035927
1448	0.0064806
1449	0.0050711
1450	0.0033763
1451	0.0074524
1452	0.0024071
1453	0.012688
1454	0.0010282
1455	0.034027
1456	0.0050124
1457	0.0067444
1458	0.0038814
1459	0.017998
1460	0.0090679
1461	0.011814
1462	0.0033562
1463	0.030147
1464	0.040406
1465	0.001564
1466	0.011599
1467	0.024255
1468	0.0054582
1469	0.0064271
1470	0.0038616
1471	0.024865
1472	0.0039705
1473	0.010094
1474	0.036469
1475	0.0088251
1476	0.03703
1477	0.019306
1478	0.05359
1479	0.037949
1480	0.0098946
1481	0.0074773
1482	0.043018
1483	0.047754
1484	0.0080607
1485	0.025433
1486	0.0034814
1487	0.10031
1488	0.011894
1489	0.02369
1490	0.010107
1491	0.019829
1492	0.0044431
1493	0.017217
1494	0.020569
1495	0.031927
1496	0.0013329
1497	0.0037681
1498	0.005569
1499	0.016643
1500	0.0012587
1501	0.0015638
1502	0.0031241
1503	0.02961
1504	0.013804
1505	0.025711
1506	0.00083341
1507	0.0057975
1508	0.0070535
1509	0.033324
1510	0.00079845
1511	0.0031291
1512	0.060837
1513	0.0053137
1514	0.018826
1515	0.0066731
1516	0.0035839
1517	0.090147
1518	0.03443
1519	0.00092058
1520	0.0025785
1521	0.0062986
1522	0.00061274
1523	0.0092228
1524	0.00020912
1525	0.0029699
1526	0.0073867
1527	0.0095085
1528	0.017167
1529	0.00064778
1530	0.0096063
1531	0.0087281
1532	0.022273
1533	0.003282
1534	0.0033711
1535	0.023397
1536	0.0010895
1537	0.019403
1538	0.085966
1539	0.032554
1540	0.0067334
1541	0.073219
1542	0.025054
1543	0.0015952
1544	0.007747
1545	0.025471
1546	0.039761
1547	0.019542
1548	0.00086888
1549	0.0084971
1550	0.019607
1551	0.021005
1552	0.016571
1553	0.011577
1554	0.0012311
1555	0.032813
1556	0.013683
1557	0.0084578
1558	0.0068869
1559	0.081325
1560	0.011879
1561	0.021626
1562	0.054548
1563	0.010339
1564	0.01132
1565	0.0095518
1566	0.010313
1567	0.10345
1568	0.0026887
1569	0.011093
1570	0.036206
1571	0.047145
1572	0.0014591
1573	0.0079016
1574	0.040491
1575	0.0145
1576	0.037749
1577	0.011392
1578	0.0058039
1579	0.0066615
1580	0.022888
1581	0.027571
1582	0.006643
1583	0.0069829
1584	0.020019
1585	0.0036631
1586	0.060631
1587	0.0042236
1588	0.020168
1589	0.025286
1590	0.044713
1591	0.036648
1592	0.0086164
1593	0.0035561
1594	0.0058657
1595	0.010208
1596	0.0035896
1597	0.008251
1598	0.010398
1599	0.037305
1600	0.013304
1601	0.010793
1602	0.027045
1603	0.017581
1604	0.0052904
1605	0.10262
1606	0.0036745
1607	0.012008
1608	0.0090692
1609	0.009228
1610	0.040387
1611	0.01029
1612	0.0015619
1613	0.035154
1614	0.0034375
1615	0.0031003
1616	0.031677
1617	0.017081
1618	0.021585
1619	0.0070808
1620	0.042197
1621	0.0060956
1622	0.026028
1623	0.0057189
1624	0.055789
1625	0.0087651
1626	0.0032414
1627	0.0095056
1628	0.077376
1629	0.019204
1630	0.005266
1631	0.016334
1632	0.0048776
1633	0.0034199
1634	0.063764
1635	0.046139
1636	0.0017396
1637	0.0092212
1638	0.062651
1639	0.011677
1640	0.0010951
1641	0.0026776
1642	0.048813
1643	0.080031
1644	0.0057636
1645	0.016555
1646	0.0072421
1647	0.049847
1648	0.072166
1649	0.00018179
1650	0.0027245
1651	0.060792
1652	0.020785
1653	0.0028002
1654	0.00071499
1655	0.021873
1656	0.0067317
1657	0.015551
1658	0.0075413
1659	0.012883
1660	0.019493
1661	0.054589
1662	0.010176
1663	0.0073538
1664	0.0018112
1665	0.002549
1666	0.022773
1667	0.01722
1668	0.00049604
1669	0.028003
1670	0.031571
1671	0.014378
1672	0.020598
1673	0.0069249
1674	0.0020548
1675	0.0034717
1676	0.011177
1677	0.03164
1678	0.0048833
1679	0.0042137
1680	0.026645
1681	0.010221
1682	0.028678
1683	0.046941
1684	0.0025752
1685	0.0082312
1686	0.0133
1687	0.0051894
1688	0.005434
1689	0.003768
1690	0.037242
1691	0.0080644
1692	0.0035241
1693	0.057635
1694	0.021738
1695	0.026877
1696	0.0052638
1697	0.0042355
1698	0.0041818
1699	0.0089881
1700	0.017724
1701	0.005527
1702	0.0021176
1703	0.0010046
1704	0.0084545
1705	0.010559
1706	0.066169
1707	0.017493
1708	0.0237
1709	0.029376
1710	0.0029894
1711	0.013542
1712	0.0049344
1713	0.032421
1714	0.10774
1715	0.013055
1716	0.0022279
1717	0.031095
1718	0.020328
1719	0.023535
1720	0.026928
1721	0.0016309
1722	0.0063145
1723	0.022658
1724	0.019781
1725	0.0021626
1726	0.0050211
1727	0.0042153
1728	0.038908
1729	0.0046605
1730	0.13356
1731	0.088922
1732	0.010774
1733	0.026464
1734	0.007885
1735	0.015056
1736	0.025845
1737	0.019024
1738	0.075903
1739	0.024975
1740	0.0031988
1741	0.01254
1742	0.038737
1743	0.0059635
1744	0.046251
1745	0.0077914
1746	0.0050195
1747	0.018423
1748	0.039918
1749	0.0099221
1750	0.023571
1751	0.0061599
1752	0.011204
1753	0.030987
1754	0.001341
1755	0.0031127
1756	0.0045673
1757	0.010941
1758	0.0046343
1759	0.099538
1760	0.0043016
1761	0.0032542
1762	0.033682
1763	0.019175
1764	0.002334
1765	0.0038571
1766	0.026067
1767	0.022277
