SETS
NODES /
H01
H02
N01
N02
N03
N04
N05
N06
N07
N08
N09
N10
/
ROUTES / H01, H02  /
HUBS / H01, H02  /
rdemandIndex /1*15/,
tdemandIndex /1*15/;

PARAMETER
demand( s) /
N10.N05  = 1.2
N10.N06  = 0.2
N10.N07  = 0.3
N10.N08  = 0.6
N10.N09  = 1.6
N10.N10  = 0

/;

SETS TRANSITIONS(k, i, j, lprime, l) 
/ 
H01 .H01 .N01 .1 .3
H01 .H01 .N02 .1 .3
H01 .H01 .N03 .1 .4
H01 .H01 .N04 .1 .2
H01 .H01 .N05 .1 .2
H01 .H01 .N06 .1 .2
H01 .H01 .N07 .1 .2
H01 .H01 .N08 .1 .2
H01 .H01 .N09 .1 .2
H01 .H01 .N10 .1 .2

 

 
H01 .N01 .H01 .2 .2
H01 .N01 .N02 .2 .4
H01 .N01 .N03 .2 .5
H01 .N01 .N04 .2 .3
H01 .N01 .N05 .2 .3
H01 .N01 .N06 .2 .3
H01 .N01 .N07 .2 .3
H01 .N01 .N08 .2 .3
H01 .N01 .N09 .2 .3
H01 .N01 .N10 .2 .3
H01 .N02 .H01 .2 .2
H01 .N02 .N01 .2 .4
H01 .N02 .N03 .2 .5
H01 .N02 .N04 .2 .3
H01 .N02 .N05 .2 .3
H01 .N02 .N06 .2 .3
H01 .N02 .N07 .2 .3
H01 .N02 .N08 .2 .3
H01 .N02 .N09 .2 .3
H01 .N02 .N10 .2 .3
H01 .N03 .H01 .2 .2
H01 .N03 .N01 .2 .4
H01 .N03 .N02 .2 .4
H01 .N03 .N04 .2 .3
H01 .N03 .N05 .2 .3
H01 .N03 .N06 .2 .3
H01 .N03 .N07 .2 .3
H01 .N03 .N08 .2 .3
H01 .N03 .N09 .2 .3
H01 .N03 .N10 .2 .3
H01 .N04 .H01 .2 .2
H01 .N04 .N01 .2 .4
H01 .N04 .N02 .2 .4
H01 .N04 .N03 .2 .5
H01 .N04 .N05 .2 .3
H01 .N04 .N06 .2 .3
H01 .N04 .N07 .2 .3
H01 .N04 .N08 .2 .3
H01 .N04 .N09 .2 .3
H01 .N04 .N10 .2 .3
H01 .N05 .H01 .2 .2
H01 .N05 .N01 .2 .4
H01 .N05 .N02 .2 .4
H01 .N05 .N03 .2 .5
H01 .N05 .N04 .2 .3
H01 .N05 .N06 .2 .3
H01 .N05 .N07 .2 .3
H01 .N05 .N08 .2 .3
H01 .N05 .N09 .2 .3
H01 .N05 .N10 .2 .3
H01 .N06 .H01 .2 .2
H01 .N06 .N01 .2 .4
H01 .N06 .N02 .2 .4
H01 .N06 .N03 .2 .5
H01 .N06 .N04 .2 .3
H01 .N06 .N05 .2 .3
H01 .N06 .N07 .2 .3
H01 .N06 .N08 .2 .3
H01 .N06 .N09 .2 .3
H01 .N06 .N10 .2 .3
H01 .N07 .H01 .2 .2
H01 .N07 .N01 .2 .4
H01 .N07 .N02 .2 .4
H01 .N07 .N03 .2 .5
H01 .N07 .N04 .2 .3
H01 .N07 .N05 .2 .3
H01 .N07 .N06 .2 .3
H01 .N07 .N08 .2 .3
H01 .N07 .N09 .2 .3
H01 .N07 .N10 .2 .3
H01 .N08 .H01 .2 .2
H01 .N08 .N01 .2 .4
H01 .N08 .N02 .2 .4
H01 .N08 .N03 .2 .5
H01 .N08 .N04 .2 .3
H01 .N08 .N05 .2 .3
H01 .N08 .N06 .2 .3
H01 .N08 .N07 .2 .3
H01 .N08 .N09 .2 .3
H01 .N08 .N10 .2 .3
H01 .N09 .H01 .2 .2
H01 .N09 .N01 .2 .4
H01 .N09 .N02 .2 .4
H01 .N09 .N03 .2 .5
H01 .N09 .N04 .2 .3
H01 .N09 .N05 .2 .3
H01 .N09 .N06 .2 .3
H01 .N09 .N07 .2 .3
H01 .N09 .N08 .2 .3
H01 .N09 .N10 .2 .3
H01 .N10 .H01 .2 .2
H01 .N10 .N01 .2 .4
H01 .N10 .N02 .2 .4
H01 .N10 .N03 .2 .5
H01 .N10 .N04 .2 .3
H01 .N10 .N05 .2 .3
H01 .N10 .N06 .2 .3
H01 .N10 .N07 .2 .3
H01 .N10 .N08 .2 .3
H01 .N10 .N09 .2 .3

 
H01 .N01 .H01 .3 .3
H01 .N01 .N02 .3 .5
H01 .N01 .N03 .3 .6
H01 .N01 .N04 .3 .4
H01 .N01 .N05 .3 .4
H01 .N01 .N06 .3 .4
H01 .N01 .N07 .3 .4
H01 .N01 .N08 .3 .4
H01 .N01 .N09 .3 .4
H01 .N01 .N10 .3 .4
H01 .N02 .H01 .3 .3
H01 .N02 .N01 .3 .5
H01 .N02 .N03 .3 .6
H01 .N02 .N04 .3 .4
H01 .N02 .N05 .3 .4
H01 .N02 .N06 .3 .4
H01 .N02 .N07 .3 .4
H01 .N02 .N08 .3 .4
H01 .N02 .N09 .3 .4
H01 .N02 .N10 .3 .4
H01 .N03 .H01 .3 .3
H01 .N03 .N01 .3 .5
H01 .N03 .N02 .3 .5
H01 .N03 .N04 .3 .4
H01 .N03 .N05 .3 .4
H01 .N03 .N06 .3 .4
H01 .N03 .N07 .3 .4
H01 .N03 .N08 .3 .4
H01 .N03 .N09 .3 .4
H01 .N03 .N10 .3 .4
H01 .N04 .H01 .3 .3
H01 .N04 .N01 .3 .5
H01 .N04 .N02 .3 .5
H01 .N04 .N03 .3 .6
H01 .N04 .N05 .3 .4
H01 .N04 .N06 .3 .4
H01 .N04 .N07 .3 .4
H01 .N04 .N08 .3 .4
H01 .N04 .N09 .3 .4
H01 .N04 .N10 .3 .4
H01 .N05 .H01 .3 .3
H01 .N05 .N01 .3 .5
H01 .N05 .N02 .3 .5
H01 .N05 .N03 .3 .6
H01 .N05 .N04 .3 .4
H01 .N05 .N06 .3 .4
H01 .N05 .N07 .3 .4
H01 .N05 .N08 .3 .4
H01 .N05 .N09 .3 .4
H01 .N05 .N10 .3 .4
H01 .N06 .H01 .3 .3
H01 .N06 .N01 .3 .5
H01 .N06 .N02 .3 .5
H01 .N06 .N03 .3 .6
H01 .N06 .N04 .3 .4
H01 .N06 .N05 .3 .4
H01 .N06 .N07 .3 .4
H01 .N06 .N08 .3 .4
H01 .N06 .N09 .3 .4
H01 .N06 .N10 .3 .4
H01 .N07 .H01 .3 .3
H01 .N07 .N01 .3 .5
H01 .N07 .N02 .3 .5
H01 .N07 .N03 .3 .6
H01 .N07 .N04 .3 .4
H01 .N07 .N05 .3 .4
H01 .N07 .N06 .3 .4
H01 .N07 .N08 .3 .4
H01 .N07 .N09 .3 .4
H01 .N07 .N10 .3 .4
H01 .N08 .H01 .3 .3
H01 .N08 .N01 .3 .5
H01 .N08 .N02 .3 .5
H01 .N08 .N03 .3 .6
H01 .N08 .N04 .3 .4
H01 .N08 .N05 .3 .4
H01 .N08 .N06 .3 .4
H01 .N08 .N07 .3 .4
H01 .N08 .N09 .3 .4
H01 .N08 .N10 .3 .4
H01 .N09 .H01 .3 .3
H01 .N09 .N01 .3 .5
H01 .N09 .N02 .3 .5
H01 .N09 .N03 .3 .6
H01 .N09 .N04 .3 .4
H01 .N09 .N05 .3 .4
H01 .N09 .N06 .3 .4
H01 .N09 .N07 .3 .4
H01 .N09 .N08 .3 .4
H01 .N09 .N10 .3 .4
H01 .N10 .H01 .3 .3
H01 .N10 .N01 .3 .5
H01 .N10 .N02 .3 .5
H01 .N10 .N03 .3 .6
H01 .N10 .N04 .3 .4
H01 .N10 .N05 .3 .4
H01 .N10 .N06 .3 .4
H01 .N10 .N07 .3 .4
H01 .N10 .N08 .3 .4
H01 .N10 .N09 .3 .4

 
H01 .N01 .H01 .4 .4
H01 .N01 .N02 .4 .6
H01 .N01 .N03 .4 .7
H01 .N01 .N04 .4 .5
H01 .N01 .N05 .4 .5
H01 .N01 .N06 .4 .5
H01 .N01 .N07 .4 .5
H01 .N01 .N08 .4 .5
H01 .N01 .N09 .4 .5
H01 .N01 .N10 .4 .5
H01 .N02 .H01 .4 .4
H01 .N02 .N01 .4 .6
H01 .N02 .N03 .4 .7
H01 .N02 .N04 .4 .5
H01 .N02 .N05 .4 .5
H01 .N02 .N06 .4 .5
H01 .N02 .N07 .4 .5
H01 .N02 .N08 .4 .5
H01 .N02 .N09 .4 .5
H01 .N02 .N10 .4 .5
H01 .N03 .H01 .4 .4
H01 .N03 .N01 .4 .6
H01 .N03 .N02 .4 .6
H01 .N03 .N04 .4 .5
H01 .N03 .N05 .4 .5
H01 .N03 .N06 .4 .5
H01 .N03 .N07 .4 .5
H01 .N03 .N08 .4 .5
H01 .N03 .N09 .4 .5
H01 .N03 .N10 .4 .5
H01 .N04 .H01 .4 .4
H01 .N04 .N01 .4 .6
H01 .N04 .N02 .4 .6
H01 .N04 .N03 .4 .7
H01 .N04 .N05 .4 .5
H01 .N04 .N06 .4 .5
H01 .N04 .N07 .4 .5
H01 .N04 .N08 .4 .5
H01 .N04 .N09 .4 .5
H01 .N04 .N10 .4 .5
H01 .N05 .H01 .4 .4
H01 .N05 .N01 .4 .6
H01 .N05 .N02 .4 .6
H01 .N05 .N03 .4 .7
H01 .N05 .N04 .4 .5
H01 .N05 .N06 .4 .5
H01 .N05 .N07 .4 .5
H01 .N05 .N08 .4 .5
H01 .N05 .N09 .4 .5
H01 .N05 .N10 .4 .5
H01 .N06 .H01 .4 .4
H01 .N06 .N01 .4 .6
H01 .N06 .N02 .4 .6
H01 .N06 .N03 .4 .7
H01 .N06 .N04 .4 .5
H01 .N06 .N05 .4 .5
H01 .N06 .N07 .4 .5
H01 .N06 .N08 .4 .5
H01 .N06 .N09 .4 .5
H01 .N06 .N10 .4 .5
H01 .N07 .H01 .4 .4
H01 .N07 .N01 .4 .6
H01 .N07 .N02 .4 .6
H01 .N07 .N03 .4 .7
H01 .N07 .N04 .4 .5
H01 .N07 .N05 .4 .5
H01 .N07 .N06 .4 .5
H01 .N07 .N08 .4 .5
H01 .N07 .N09 .4 .5
H01 .N07 .N10 .4 .5
H01 .N08 .H01 .4 .4
H01 .N08 .N01 .4 .6
H01 .N08 .N02 .4 .6
H01 .N08 .N03 .4 .7
H01 .N08 .N04 .4 .5
H01 .N08 .N05 .4 .5
H01 .N08 .N06 .4 .5
H01 .N08 .N07 .4 .5
H01 .N08 .N09 .4 .5
H01 .N08 .N10 .4 .5
H01 .N09 .H01 .4 .4
H01 .N09 .N01 .4 .6
H01 .N09 .N02 .4 .6
H01 .N09 .N03 .4 .7
H01 .N09 .N04 .4 .5
H01 .N09 .N05 .4 .5
H01 .N09 .N06 .4 .5
H01 .N09 .N07 .4 .5
H01 .N09 .N08 .4 .5
H01 .N09 .N10 .4 .5
H01 .N10 .H01 .4 .4
H01 .N10 .N01 .4 .6
H01 .N10 .N02 .4 .6
H01 .N10 .N03 .4 .7
H01 .N10 .N04 .4 .5
H01 .N10 .N05 .4 .5
H01 .N10 .N06 .4 .5
H01 .N10 .N07 .4 .5
H01 .N10 .N08 .4 .5
H01 .N10 .N09 .4 .5

 
H01 .N01 .H01 .5 .5
H01 .N01 .N02 .5 .7
H01 .N01 .N03 .5 .8
H01 .N01 .N04 .5 .6
H01 .N01 .N05 .5 .6
H01 .N01 .N06 .5 .6
H01 .N01 .N07 .5 .6
H01 .N01 .N08 .5 .6
H01 .N01 .N09 .5 .6
H01 .N01 .N10 .5 .6
H01 .N02 .H01 .5 .5
H01 .N02 .N01 .5 .7
H01 .N02 .N03 .5 .8
H01 .N02 .N04 .5 .6
H01 .N02 .N05 .5 .6
H01 .N02 .N06 .5 .6
H01 .N02 .N07 .5 .6
H01 .N02 .N08 .5 .6
H01 .N02 .N09 .5 .6
H01 .N02 .N10 .5 .6
H01 .N03 .H01 .5 .5
H01 .N03 .N01 .5 .7
H01 .N03 .N02 .5 .7
H01 .N03 .N04 .5 .6
H01 .N03 .N05 .5 .6
H01 .N03 .N06 .5 .6
H01 .N03 .N07 .5 .6
H01 .N03 .N08 .5 .6
H01 .N03 .N09 .5 .6
H01 .N03 .N10 .5 .6
H01 .N04 .H01 .5 .5
H01 .N04 .N01 .5 .7
H01 .N04 .N02 .5 .7
H01 .N04 .N03 .5 .8
H01 .N04 .N05 .5 .6
H01 .N04 .N06 .5 .6
H01 .N04 .N07 .5 .6
H01 .N04 .N08 .5 .6
H01 .N04 .N09 .5 .6
H01 .N04 .N10 .5 .6
H01 .N05 .H01 .5 .5
H01 .N05 .N01 .5 .7
H01 .N05 .N02 .5 .7
H01 .N05 .N03 .5 .8
H01 .N05 .N04 .5 .6
H01 .N05 .N06 .5 .6
H01 .N05 .N07 .5 .6
H01 .N05 .N08 .5 .6
H01 .N05 .N09 .5 .6
H01 .N05 .N10 .5 .6
H01 .N06 .H01 .5 .5
H01 .N06 .N01 .5 .7
H01 .N06 .N02 .5 .7
H01 .N06 .N03 .5 .8
H01 .N06 .N04 .5 .6
H01 .N06 .N05 .5 .6
H01 .N06 .N07 .5 .6
H01 .N06 .N08 .5 .6
H01 .N06 .N09 .5 .6
H01 .N06 .N10 .5 .6
H01 .N07 .H01 .5 .5
H01 .N07 .N01 .5 .7
H01 .N07 .N02 .5 .7
H01 .N07 .N03 .5 .8
H01 .N07 .N04 .5 .6
H01 .N07 .N05 .5 .6
H01 .N07 .N06 .5 .6
H01 .N07 .N08 .5 .6
H01 .N07 .N09 .5 .6
H01 .N07 .N10 .5 .6
H01 .N08 .H01 .5 .5
H01 .N08 .N01 .5 .7
H01 .N08 .N02 .5 .7
H01 .N08 .N03 .5 .8
H01 .N08 .N04 .5 .6
H01 .N08 .N05 .5 .6
H01 .N08 .N06 .5 .6
H01 .N08 .N07 .5 .6
H01 .N08 .N09 .5 .6
H01 .N08 .N10 .5 .6
H01 .N09 .H01 .5 .5
H01 .N09 .N01 .5 .7
H01 .N09 .N02 .5 .7
H01 .N09 .N03 .5 .8
H01 .N09 .N04 .5 .6
H01 .N09 .N05 .5 .6
H01 .N09 .N06 .5 .6
H01 .N09 .N07 .5 .6
H01 .N09 .N08 .5 .6
H01 .N09 .N10 .5 .6
H01 .N10 .H01 .5 .5
H01 .N10 .N01 .5 .7
H01 .N10 .N02 .5 .7
H01 .N10 .N03 .5 .8
H01 .N10 .N04 .5 .6
H01 .N10 .N05 .5 .6
H01 .N10 .N06 .5 .6
H01 .N10 .N07 .5 .6
H01 .N10 .N08 .5 .6
H01 .N10 .N09 .5 .6

 
H01 .N01 .H01 .6 .6
H01 .N01 .N02 .6 .8
H01 .N01 .N03 .6 .9
H01 .N01 .N04 .6 .7
H01 .N01 .N05 .6 .7
H01 .N01 .N06 .6 .7
H01 .N01 .N07 .6 .7
H01 .N01 .N08 .6 .7
H01 .N01 .N09 .6 .7
H01 .N01 .N10 .6 .7
H01 .N02 .H01 .6 .6
H01 .N02 .N01 .6 .8
H01 .N02 .N03 .6 .9
H01 .N02 .N04 .6 .7
H01 .N02 .N05 .6 .7
H01 .N02 .N06 .6 .7
H01 .N02 .N07 .6 .7
H01 .N02 .N08 .6 .7
H01 .N02 .N09 .6 .7
H01 .N02 .N10 .6 .7
H01 .N03 .H01 .6 .6
H01 .N03 .N01 .6 .8
H01 .N03 .N02 .6 .8
H01 .N03 .N04 .6 .7
H01 .N03 .N05 .6 .7
H01 .N03 .N06 .6 .7
H01 .N03 .N07 .6 .7
H01 .N03 .N08 .6 .7
H01 .N03 .N09 .6 .7
H01 .N03 .N10 .6 .7
H01 .N04 .H01 .6 .6
H01 .N04 .N01 .6 .8
H01 .N04 .N02 .6 .8
H01 .N04 .N03 .6 .9
H01 .N04 .N05 .6 .7
H01 .N04 .N06 .6 .7
H01 .N04 .N07 .6 .7
H01 .N04 .N08 .6 .7
H01 .N04 .N09 .6 .7
H01 .N04 .N10 .6 .7
H01 .N05 .H01 .6 .6
H01 .N05 .N01 .6 .8
H01 .N05 .N02 .6 .8
H01 .N05 .N03 .6 .9
H01 .N05 .N04 .6 .7
H01 .N05 .N06 .6 .7
H01 .N05 .N07 .6 .7
H01 .N05 .N08 .6 .7
H01 .N05 .N09 .6 .7
H01 .N05 .N10 .6 .7
H01 .N06 .H01 .6 .6
H01 .N06 .N01 .6 .8
H01 .N06 .N02 .6 .8
H01 .N06 .N03 .6 .9
H01 .N06 .N04 .6 .7
H01 .N06 .N05 .6 .7
H01 .N06 .N07 .6 .7
H01 .N06 .N08 .6 .7
H01 .N06 .N09 .6 .7
H01 .N06 .N10 .6 .7
H01 .N07 .H01 .6 .6
H01 .N07 .N01 .6 .8
H01 .N07 .N02 .6 .8
H01 .N07 .N03 .6 .9
H01 .N07 .N04 .6 .7
H01 .N07 .N05 .6 .7
H01 .N07 .N06 .6 .7
H01 .N07 .N08 .6 .7
H01 .N07 .N09 .6 .7
H01 .N07 .N10 .6 .7
H01 .N08 .H01 .6 .6
H01 .N08 .N01 .6 .8
H01 .N08 .N02 .6 .8
H01 .N08 .N03 .6 .9
H01 .N08 .N04 .6 .7
H01 .N08 .N05 .6 .7
H01 .N08 .N06 .6 .7
H01 .N08 .N07 .6 .7
H01 .N08 .N09 .6 .7
H01 .N08 .N10 .6 .7
H01 .N09 .H01 .6 .6
H01 .N09 .N01 .6 .8
H01 .N09 .N02 .6 .8
H01 .N09 .N03 .6 .9
H01 .N09 .N04 .6 .7
H01 .N09 .N05 .6 .7
H01 .N09 .N06 .6 .7
H01 .N09 .N07 .6 .7
H01 .N09 .N08 .6 .7
H01 .N09 .N10 .6 .7
H01 .N10 .H01 .6 .6
H01 .N10 .N01 .6 .8
H01 .N10 .N02 .6 .8
H01 .N10 .N03 .6 .9
H01 .N10 .N04 .6 .7
H01 .N10 .N05 .6 .7
H01 .N10 .N06 .6 .7
H01 .N10 .N07 .6 .7
H01 .N10 .N08 .6 .7
H01 .N10 .N09 .6 .7

 
H01 .N01 .H01 .7 .7
H01 .N01 .N02 .7 .9
H01 .N01 .N03 .7 .10
H01 .N01 .N04 .7 .8
H01 .N01 .N05 .7 .8
H01 .N01 .N06 .7 .8
H01 .N01 .N07 .7 .8
H01 .N01 .N08 .7 .8
H01 .N01 .N09 .7 .8
H01 .N01 .N10 .7 .8
H01 .N02 .H01 .7 .7
H01 .N02 .N01 .7 .9
H01 .N02 .N03 .7 .10
H01 .N02 .N04 .7 .8
H01 .N02 .N05 .7 .8
H01 .N02 .N06 .7 .8
H01 .N02 .N07 .7 .8
H01 .N02 .N08 .7 .8
H01 .N02 .N09 .7 .8
H01 .N02 .N10 .7 .8
H01 .N03 .H01 .7 .7
H01 .N03 .N01 .7 .9
H01 .N03 .N02 .7 .9
H01 .N03 .N04 .7 .8
H01 .N03 .N05 .7 .8
H01 .N03 .N06 .7 .8
H01 .N03 .N07 .7 .8
H01 .N03 .N08 .7 .8
H01 .N03 .N09 .7 .8
H01 .N03 .N10 .7 .8
H01 .N04 .H01 .7 .7
H01 .N04 .N01 .7 .9
H01 .N04 .N02 .7 .9
H01 .N04 .N03 .7 .10
H01 .N04 .N05 .7 .8
H01 .N04 .N06 .7 .8
H01 .N04 .N07 .7 .8
H01 .N04 .N08 .7 .8
H01 .N04 .N09 .7 .8
H01 .N04 .N10 .7 .8
H01 .N05 .H01 .7 .7
H01 .N05 .N01 .7 .9
H01 .N05 .N02 .7 .9
H01 .N05 .N03 .7 .10
H01 .N05 .N04 .7 .8
H01 .N05 .N06 .7 .8
H01 .N05 .N07 .7 .8
H01 .N05 .N08 .7 .8
H01 .N05 .N09 .7 .8
H01 .N05 .N10 .7 .8
H01 .N06 .H01 .7 .7
H01 .N06 .N01 .7 .9
H01 .N06 .N02 .7 .9
H01 .N06 .N03 .7 .10
H01 .N06 .N04 .7 .8
H01 .N06 .N05 .7 .8
H01 .N06 .N07 .7 .8
H01 .N06 .N08 .7 .8
H01 .N06 .N09 .7 .8
H01 .N06 .N10 .7 .8
H01 .N07 .H01 .7 .7
H01 .N07 .N01 .7 .9
H01 .N07 .N02 .7 .9
H01 .N07 .N03 .7 .10
H01 .N07 .N04 .7 .8
H01 .N07 .N05 .7 .8
H01 .N07 .N06 .7 .8
H01 .N07 .N08 .7 .8
H01 .N07 .N09 .7 .8
H01 .N07 .N10 .7 .8
H01 .N08 .H01 .7 .7
H01 .N08 .N01 .7 .9
H01 .N08 .N02 .7 .9
H01 .N08 .N03 .7 .10
H01 .N08 .N04 .7 .8
H01 .N08 .N05 .7 .8
H01 .N08 .N06 .7 .8
H01 .N08 .N07 .7 .8
H01 .N08 .N09 .7 .8
H01 .N08 .N10 .7 .8
H01 .N09 .H01 .7 .7
H01 .N09 .N01 .7 .9
H01 .N09 .N02 .7 .9
H01 .N09 .N03 .7 .10
H01 .N09 .N04 .7 .8
H01 .N09 .N05 .7 .8
H01 .N09 .N06 .7 .8
H01 .N09 .N07 .7 .8
H01 .N09 .N08 .7 .8
H01 .N09 .N10 .7 .8
H01 .N10 .H01 .7 .7
H01 .N10 .N01 .7 .9
H01 .N10 .N02 .7 .9
H01 .N10 .N03 .7 .10
H01 .N10 .N04 .7 .8
H01 .N10 .N05 .7 .8
H01 .N10 .N06 .7 .8
H01 .N10 .N07 .7 .8
H01 .N10 .N08 .7 .8
H01 .N10 .N09 .7 .8

 
H01 .N01 .H01 .8 .8
H01 .N01 .N02 .8 .10
H01 .N01 .N03 .8 .11
H01 .N01 .N04 .8 .9
H01 .N01 .N05 .8 .9
H01 .N01 .N06 .8 .9
H01 .N01 .N07 .8 .9
H01 .N01 .N08 .8 .9
H01 .N01 .N09 .8 .9
H01 .N01 .N10 .8 .9
H01 .N02 .H01 .8 .8
H01 .N02 .N01 .8 .10
H01 .N02 .N03 .8 .11
H01 .N02 .N04 .8 .9
H01 .N02 .N05 .8 .9
H01 .N02 .N06 .8 .9
H01 .N02 .N07 .8 .9
H01 .N02 .N08 .8 .9
H01 .N02 .N09 .8 .9
H01 .N02 .N10 .8 .9
H01 .N03 .H01 .8 .8
H01 .N03 .N01 .8 .10
H01 .N03 .N02 .8 .10
H01 .N03 .N04 .8 .9
H01 .N03 .N05 .8 .9
H01 .N03 .N06 .8 .9
H01 .N03 .N07 .8 .9
H01 .N03 .N08 .8 .9
H01 .N03 .N09 .8 .9
H01 .N03 .N10 .8 .9
H01 .N04 .H01 .8 .8
H01 .N04 .N01 .8 .10
H01 .N04 .N02 .8 .10
H01 .N04 .N03 .8 .11
H01 .N04 .N05 .8 .9
H01 .N04 .N06 .8 .9
H01 .N04 .N07 .8 .9
H01 .N04 .N08 .8 .9
H01 .N04 .N09 .8 .9
H01 .N04 .N10 .8 .9
H01 .N05 .H01 .8 .8
H01 .N05 .N01 .8 .10
H01 .N05 .N02 .8 .10
H01 .N05 .N03 .8 .11
H01 .N05 .N04 .8 .9
H01 .N05 .N06 .8 .9
H01 .N05 .N07 .8 .9
H01 .N05 .N08 .8 .9
H01 .N05 .N09 .8 .9
H01 .N05 .N10 .8 .9
H01 .N06 .H01 .8 .8
H01 .N06 .N01 .8 .10
H01 .N06 .N02 .8 .10
H01 .N06 .N03 .8 .11
H01 .N06 .N04 .8 .9
H01 .N06 .N05 .8 .9
H01 .N06 .N07 .8 .9
H01 .N06 .N08 .8 .9
H01 .N06 .N09 .8 .9
H01 .N06 .N10 .8 .9
H01 .N07 .H01 .8 .8
H01 .N07 .N01 .8 .10
H01 .N07 .N02 .8 .10
H01 .N07 .N03 .8 .11
H01 .N07 .N04 .8 .9
H01 .N07 .N05 .8 .9
H01 .N07 .N06 .8 .9
H01 .N07 .N08 .8 .9
H01 .N07 .N09 .8 .9
H01 .N07 .N10 .8 .9
H01 .N08 .H01 .8 .8
H01 .N08 .N01 .8 .10
H01 .N08 .N02 .8 .10
H01 .N08 .N03 .8 .11
H01 .N08 .N04 .8 .9
H01 .N08 .N05 .8 .9
H01 .N08 .N06 .8 .9
H01 .N08 .N07 .8 .9
H01 .N08 .N09 .8 .9
H01 .N08 .N10 .8 .9
H01 .N09 .H01 .8 .8
H01 .N09 .N01 .8 .10
H01 .N09 .N02 .8 .10
H01 .N09 .N03 .8 .11
H01 .N09 .N04 .8 .9
H01 .N09 .N05 .8 .9
H01 .N09 .N06 .8 .9
H01 .N09 .N07 .8 .9
H01 .N09 .N08 .8 .9
H01 .N09 .N10 .8 .9
H01 .N10 .H01 .8 .8
